IRI_KEY,Month,Region,Low_Income,High_Income,Price.Campbell,Price.PL,Price.Progresso,Sales.Progresso,Category_Sales
234578,10,MidWest,0,0,1.204,1.071,1.481,569.282,5312.963
532716,10,South,0,1,1.063,0.876,1.389,607.129,3193.6959
265550,4,MidWest,0,0,1.284,1.074,1.836,369.279,4345.7183
535755,7,MidWest,0,1,1.609,1.388,1.841,200.689,1481.3177
205999,1,South,1,0,1.358,1.11,1.839,82.657,2523.1534
266239,2,South,0,0,1.594,1.062,0.978,1715.274,4025.4988
273963,11,West,0,1,1.431,1.389,2.079,1271.26,6856.5473
934661,4,East,0,1,1.446,1.201,1.622,1752.77,5934.1462
234759,8,South,0,1,1.656,1.227,1.773,708.221,2057.8419
229875,12,West,0,0,1.445,1.2,1.521,1722.416,7102.7017
271064,5,West,0,0,1.96,1.317,2.613,387.323,2683.4983
257002,3,West,1,0,1.278,1.212,1.714,598.539,3434.5006
220476,8,East,0,0,1.492,1.113,1.915,181.502,1180.2941
237368,11,South,1,0,0.96,1.228,1.443,163.165,5857.2932
6001821,11,MidWest,0,0,1.066,0.792,1.861,1208.353,27558.2133
253599,8,East,0,0,1.351,1.004,1.372,1229.387,5775.3391
278625,1,East,1,0,1.213,0.961,1.053,2690.214,9726.5022
267410,8,West,0,0,1.889,1.41,1.967,695.829,3273.5966
264272,3,South,0,0,1.335,1.382,1.785,37.688,486.4195
934380,5,MidWest,0,1,1.414,1.028,1.843,424.816,4182.4193
534999,7,South,0,0,1.378,1.083,1.498,208.64,3058.0011
233072,5,East,0,0,1.774,1.424,2.152,877.589,3219.7646
231584,11,South,0,0,1.238,1.371,0.961,5806.958,11412.1997
207840,3,South,1,0,1.352,0.971,1.553,241.098,3756.2183
270924,11,East,0,0,1.014,0.812,1.338,757.345,7165.4061
235442,10,East,0,0,1.661,1.032,1.195,4266.422,6970.9332
287510,11,South,0,1,1.243,1.037,1.102,3761.98,8153.1849
655063,5,South,0,0,1.305,1.128,1.559,387.721,2271.5182
653057,8,MidWest,0,0,1.245,1.123,1.213,2985.328,13104.666
245894,10,East,0,1,1.39,1.136,1.173,4961.967,9674.5778
295128,12,West,0,0,1.37,1.429,1.781,535.535,4364.8078
229875,4,West,0,0,1.359,1.063,2.334,147.909,4147.9127
234212,8,MidWest,0,0,1.599,1.188,1.598,2157.364,5470.2702
209126,1,South,0,0,1.204,1.011,1.625,165.314,3675.0215
258606,12,MidWest,0,0,1.377,1.14,1.549,1686.266,8697.4612
285895,3,South,0,0,1.408,0.876,1.792,435.053,5660.8143
658219,10,South,0,1,1.339,1.17,1.632,3055.695,8369.1198
246898,7,South,0,0,1.617,0.852,2.287,138.201,1943.2934
240594,8,South,0,0,1.346,1.051,1.874,80.969,2012.6416
242662,11,South,1,0,1.235,1.104,1.984,25.75,3326.6046
273702,6,South,0,0,1.381,1.166,1.981,257.471,2303.7976
248128,5,East,1,0,1.752,1.578,2.342,630.029,4365.5181
282513,6,South,0,0,1.261,1.028,1.553,298.064,3545.5154
208759,12,South,1,0,0.811,0.946,1.424,241.498,3693.2438
239593,2,MidWest,0,0,1.531,1.291,2.217,799.605,5722.6727
207595,1,South,0,1,1.163,0.933,1.062,930.712,3351.6687
247077,11,South,1,0,1.171,0.951,1.764,109.25,6234.2204
232175,4,West,0,0,1.669,1.329,2.729,535.535,4921.0278
281329,11,South,0,0,1.089,1.033,1.295,841.243,7061.8111
272503,7,MidWest,0,1,1.45,1.286,1.779,565.258,3521.1397
236396,9,East,0,0,0.929,0.945,1.226,1512.635,7021.3028
264296,5,South,0,0,1.337,1.137,1.557,633.567,2920.1218
270257,9,MidWest,1,0,1.202,1.048,1.585,75.5,930.483
260549,3,South,0,1,1.506,0.965,0.993,3171.756,6761.404
214465,1,East,1,0,1.116,1.08,1.309,7145.174,17231.0319
648764,1,East,1,0,1.194,1.403,1.189,4720.764,10699.4308
245443,7,West,0,0,1.81,1.161,1.95,207.09,1774
279398,9,MidWest,0,1,1.389,1.138,1.481,318.88,3655.3729
294613,2,South,0,0,1.291,1.64,1.405,1646.895,5345.3086
242020,8,West,0,0,1.657,1.578,2.129,360.502,3621.4227
259101,8,MidWest,0,0,1.4,1.216,2.119,176.646,3624.9839
241220,9,West,1,0,1.443,1.209,2.291,164.415,3544.9084
211926,8,South,1,0,1.534,1.059,1.985,8.281,1567.9739
257557,10,East,0,1,1.307,1.331,1.568,3619.019,8937.7845
205230,8,East,0,0,1.583,1.087,1.774,1169.163,4089.991
290944,10,South,0,0,1.132,1.13,1.283,545.407,2918.39
234702,9,East,0,1,1.085,0.894,1.164,5535.684,14790.5435
267466,6,West,0,0,1.499,1.258,2.107,222.22,2623.6995
250381,11,South,0,1,1.309,0.948,1.355,738.649,5312.6007
256423,7,MidWest,0,1,1.712,1.135,2.007,830.819,3450.4722
233644,6,South,0,0,1.386,1.16,1.545,598.099,1990.3076
288517,4,East,0,0,1.595,1.064,1.993,525.806,1564.3714
255909,10,MidWest,0,0,1.787,1.136,1.743,798.339,2889.2723
261919,2,East,0,1,1.576,1.16,1.081,2910.113,5747.1437
233779,8,MidWest,0,0,1.268,1.138,1.947,409.538,7144.3131
271172,2,East,0,1,1.589,1.093,1.339,9138.491,15213.6145
235202,9,South,1,0,1.297,0.998,1.713,129.533,1668.0268
532716,2,South,0,1,1.24,1.028,1.521,526.193,2910.6995
276714,9,MidWest,1,0,0.888,1.099,1.359,192.034,6209.6659
246439,9,South,1,0,1.204,0.758,0.964,1139.643,5150.4315
247159,9,East,0,0,1.252,1.58,1.324,2850.192,7650.611
256975,1,West,0,0,1.151,0.904,1.606,789.88,6436.9811
207595,2,South,0,1,1.037,1.069,1.647,301.428,3853.1355
656422,2,South,0,0,1.362,1.304,1.302,1084.763,2722.8548
266082,11,East,0,0,1.263,1.019,1.234,932.736,3123.1009
254904,2,East,1,0,1.461,1.01,1.907,3980.554,11159.4785
268307,8,East,0,0,1.257,0.911,1.356,2073.028,9066.1045
286151,4,South,0,0,1.397,0.891,1.708,175.283,4505.7522
200531,6,South,1,0,1.596,0.984,1.882,16.5,230.1588
280502,7,West,0,0,1.486,1.062,2.24,233.108,2422.3244
234140,9,East,0,0,1.23,1.122,1.605,2035.666,5250.1344
238476,7,MidWest,0,0,1.452,0.883,1.935,38.907,1205.574
272353,9,West,0,0,1.286,1.197,1.544,467.472,6294.5983
1130134,11,MidWest,0,0,1.427,0.99,1.45,1843.78,7459.6109
1108292,1,East,0,0,1.239,1.071,1.262,5955.911,14390.182
654145,3,MidWest,0,1,1.263,1.069,1.499,460.223,7188.9852
236485,6,MidWest,0,1,1.374,1.218,1.956,480.629,2839.9527
265682,3,MidWest,1,0,1.436,1.299,1.825,877.98,7206.7562
243514,10,West,1,0,1.227,1.12,1.474,2293.828,6445.374
263245,9,South,0,0,1.331,0.993,1.391,295.992,2215.5747
245116,7,West,0,1,1.81,1.293,1.712,801.094,3581.4469
533433,8,West,0,0,1.891,1.409,2.427,544.332,3420.0646
235827,5,West,1,0,1.637,1.205,2.238,193.377,2794.1052
220689,6,East,0,1,1.668,1.401,1.89,324.016,1329.0511
226839,10,South,0,0,1.638,1.356,1.686,232.346,3248.728
256809,12,South,1,0,1.453,1,1.508,1473.914,6201.7913
932600,1,MidWest,0,0,1.049,0.996,1.307,5235.259,27893.5454
230628,5,South,1,0,1.106,0.954,1.497,58.907,1785.0558
689010,10,MidWest,0,1,1.513,0.897,1.529,759.551,7180.7976
223999,8,West,1,0,1.645,1.054,1.483,576.044,2530.2054
264370,11,South,0,1,1.296,1.035,1.228,1059.614,3260.9718
649253,6,South,1,0,1.533,1.079,1.951,29.351,1274.4197
266793,11,South,0,1,1.439,1.223,1.352,3762.293,7887.8075
648850,4,West,0,0,1.927,1.149,2.507,1953.62,8892.0805
248128,4,East,1,0,1.296,1.253,1.691,695.507,5767.2144
279398,12,MidWest,0,1,1.197,1.094,1.337,974.141,8116.6364
288222,8,West,0,0,1.656,1.517,2.219,262.441,2460.8873
286921,10,East,1,0,1.374,1.007,1.282,2147.28,8077.5878
648374,5,South,0,0,1.543,1.221,1.913,268.125,2032.1267
259499,12,West,0,0,1.423,1.287,2.174,1029.611,9696.9319
412498,11,South,0,0,1.112,0.891,1.309,250.627,4503.7424
648761,2,West,0,1,1.449,1.054,2.089,947.572,7044.1992
236490,1,South,1,0,1.244,0.783,2.044,100.001,4529.9441
284325,8,West,1,0,1.258,0.916,2.067,487.507,5354.7938
235202,12,South,1,0,1.245,0.855,1.53,279.659,3445.1453
241553,10,South,0,0,0.953,0.918,1.821,108.351,2386.2274
230183,10,South,0,0,0.927,1.03,1.521,265.191,4731.3291
289079,7,East,0,1,1.612,1.27,1.759,527.88,1408.1213
675336,8,West,0,1,1.438,1.123,2.037,180.533,3916.222
933864,7,East,0,1,1.785,1.417,2.027,740.377,2297.0263
235190,9,West,0,1,1.608,1.427,1.763,763.141,3264.6424
934439,9,South,0,1,1.394,1.217,1.52,1115.259,4000.7529
644492,11,South,0,0,1.178,0.962,1.399,535.646,5598.066
270879,9,East,1,0,1.522,1.199,1.508,1608.327,5551.6656
258988,10,West,0,0,1.345,1.23,1.609,609.226,4095.2566
284325,4,West,1,0,1.205,0.85,2.102,436.16,7693.5421
291276,9,MidWest,0,0,1.322,1.329,1.367,1781.013,6606.7928
647906,4,East,0,0,1.371,1.044,1.61,1583.015,7323.8859
1078106,8,South,0,0,1.597,0.943,1.57,701.352,2794.8587
284051,7,East,0,0,1.654,1.221,1.893,900.916,4026.7349
414554,3,South,1,0,1.252,1.034,1.707,325.413,3186.2319
258604,10,South,1,0,0.97,0.883,1.605,60.425,1617.714
256021,6,West,0,1,1.887,1.643,2.635,327.68,2272.9004
232175,10,West,0,0,1.851,1.208,1.472,1579.078,6054.2304
654486,11,East,0,0,1.249,1.163,1.52,14070.576,29591.3404
932399,5,South,0,0,1.776,1.402,1.801,617.651,2816.5702
285993,10,West,0,0,1.839,1.31,1.765,1889.934,6688.3302
253279,1,East,0,1,2.207,1.257,2.279,148.72,454.6051
293063,4,West,0,0,1.67,1.344,2.261,551.282,4636.2181
247076,10,West,1,0,1.775,1.228,1.732,3058.899,8113.2723
932600,2,MidWest,0,0,1.105,0.891,1.258,2623.508,23788.5371
229798,5,West,0,0,1.874,1.297,2.414,817.287,3945.3283
1130174,12,MidWest,0,0,1.636,0.895,1.581,2758.417,9399.8321
648235,7,MidWest,0,0,1.377,1.143,1.898,985.922,12037.5414
649502,10,MidWest,0,0,1.36,1.14,1.519,1374.421,7058.7644
245626,1,West,0,1,1.533,1.141,1.485,1183.7,3154.6614
267393,3,South,0,0,1.065,0.927,1.676,687.379,6035.9585
259111,6,East,1,0,1.667,1.392,1.871,165.095,814.1702
535296,11,South,0,0,1.312,0.862,1.594,167.233,2547.8798
291654,12,West,0,0,1.524,1.302,1.535,388.194,2431.3654
255503,4,East,0,1,1.456,1.102,1.526,1536.669,3758.4209
669995,8,South,0,1,0.988,1.081,1.381,416.232,3404.313
204353,9,South,0,0,1.448,1.13,1.859,405.305,2838.1259
239359,8,South,0,0,1.287,0.958,1.687,110.658,2442.3492
226079,9,East,1,0,1.579,1.371,1.511,777.695,3826.9684
244327,2,West,0,0,1.344,1.357,1.294,6140.482,18955.1373
231251,7,MidWest,0,0,1.627,1.463,1.84,196.959,1498.985
265444,2,East,0,1,1.35,0.919,1.206,5995.559,14849.4347
288075,10,West,0,0,1.526,1.386,1.186,2894.498,6445.0834
278549,7,South,0,0,1.468,0.689,1.904,109.476,1633.2368
234598,7,MidWest,0,1,1.366,1.063,1.969,194.983,1835.3862
231405,7,South,0,1,1.597,1.413,1.872,1322.108,6569.0555
653899,9,West,0,0,1.142,1.229,1.361,725.627,6958.42
258606,4,MidWest,0,0,1.224,1.076,1.29,1093.919,6214.2752
287327,4,East,1,0,1.269,1.009,1.634,426.222,2429.1877
233203,9,MidWest,1,0,1.824,1.173,1.554,395.143,2105.4433
267597,11,West,0,0,1.383,0.929,1.539,863.384,4137.2619
933870,9,South,0,1,1.518,1.09,1.522,940.862,3597.1809
454651,10,South,0,0,1.527,0.862,2.144,253.347,1987.5954
243368,8,West,0,0,1.901,1.464,2.361,231.903,1510.6382
231813,7,East,0,0,1.641,1.172,2.158,134.715,1142.6397
672605,10,South,0,0,1.302,0.892,1.512,1175.69,4624.4066
280286,11,East,1,0,1.346,0.978,1.332,2474.739,13828.072
672957,4,South,0,0,0.918,1.026,1.282,230.447,2487.5456
645501,10,South,0,0,1.624,1.14,1.406,1355.463,4088.4344
659430,1,South,1,0,1.196,1.139,1.176,1620.652,5963.3705
264306,5,West,0,0,1.73,1.287,2.501,323.398,2845.8006
234627,4,East,1,0,1.537,0.999,1.202,743.928,2807.4181
276018,6,East,0,0,1.487,1.324,1.82,474.817,2397.6346
280181,6,East,0,0,1.404,1.039,1.802,496.004,2214.2062
268052,6,South,1,0,1.73,1.297,2.146,123.608,2151.046
672957,7,South,0,0,1.264,0.988,1.162,99.438,1300.7568
1130103,4,MidWest,0,0,1.462,1.107,1.782,196.826,1705.6922
233072,9,East,0,0,1.55,1.035,1.403,2250.76,5098.711
256427,8,South,1,0,1.442,1.092,1.967,75.532,4139.3725
672605,1,South,0,0,1.315,1.098,1.194,1744.978,4987.904
246883,9,MidWest,0,1,1.252,1.015,1.641,73.344,677.0983
648236,11,MidWest,0,0,0.994,0.999,1.266,4987.036,33528.3055
289821,4,West,0,0,1.543,0.842,2.276,432.71,4108.5544
238751,11,West,0,1,1.386,1.17,1.348,1128.662,5377.1737
287510,11,South,0,1,1.242,1.357,1.017,2750.278,6647.5229
267651,2,South,0,0,1.357,1.17,1.72,774.191,4821.0628
242965,11,South,0,0,1.237,0.938,1.008,1306.315,4785.0106
265118,9,East,0,0,0.993,1.326,1.166,518.535,2093.1412
280865,8,South,1,0,1.288,1.064,1.727,90.907,2188.333
239919,1,West,0,0,1.365,1.218,1.238,1827.144,5520.1629
238751,6,West,0,1,1.514,1.381,2.097,350.722,2784.2876
651548,9,MidWest,0,0,1.571,1.27,2.444,152.784,3291.1455
648850,1,West,0,0,1.648,1.332,2.144,3100.253,9569.77
256370,1,East,0,0,0.943,0.916,1.317,1585.951,6597.8493
689038,12,South,0,1,1.173,0.936,1.128,1627.617,5242.3513
230501,4,South,0,0,1.632,1.202,1.852,254.629,1832.7429
1086137,12,West,0,0,1.593,1.198,2.21,1286.407,7330.0307
266349,11,MidWest,0,0,1.608,1.004,1.486,3716.306,8137.1064
282311,8,South,0,0,1.604,1.096,1.643,124.558,1747.735
244327,12,West,0,0,1.194,1.225,1.871,646.134,7623.7881
223660,7,West,0,1,1.639,1.312,2.157,46.094,437.9751
658459,6,East,0,0,1.222,0.894,1.562,491.568,4239.1499
681074,12,West,0,1,1.509,1.102,1.122,4050.224,12569.328
642902,12,East,0,1,1.7,1.629,1.531,10575.011,20615.509
271761,4,East,0,1,1.669,1.157,1.682,1785.904,3988.1413
200287,3,West,0,0,2.338,0.986,2.291,474.613,1139.6396
654982,12,South,0,1,1.539,1.124,1.82,1795.603,8508.0398
214844,3,South,0,1,1.491,1.133,1.849,1102.093,4987.1384
258109,1,East,0,0,1.507,1.229,1.194,6022.714,8495.9819
685797,5,South,0,0,1.633,1.11,1.33,1040.375,3226.9519
1086137,6,West,0,0,1.64,1.044,1.718,1133.512,3742.7069
239571,5,South,0,1,1.382,1.002,1.771,273.939,2216.2681
659632,4,East,0,0,1.155,0.989,1.251,714.409,5243.7578
1130154,6,MidWest,0,0,1.667,1.05,1.924,660.244,3118.2462
286921,11,East,1,0,1.46,0.993,1.176,2046.175,6588.9086
242371,1,MidWest,0,1,1.296,1.134,1.326,4235.979,18724.0637
246474,7,MidWest,0,0,1.372,1.046,1.82,92.627,2317.0865
275481,3,West,0,0,1.99,1.592,1.163,1674.586,4476.9095
226686,12,East,1,0,1.527,1.105,1.58,4681.147,10984.1824
258162,4,MidWest,0,0,1.427,1.034,1.316,1130.176,7970.3671
212156,12,East,1,0,1.36,1.103,1.429,100.326,723.1966
237476,6,West,0,1,1.208,1.235,1.961,222.971,2516.9061
264075,8,MidWest,0,0,1.324,1.123,1.701,316.191,6278.55
673085,1,South,0,0,1.114,1.045,1.474,674.853,4684.0494
227359,6,South,0,0,1.369,0.823,1.602,97.245,1564.1532
244606,4,South,0,0,1.545,1.303,2.132,624.59,2779.3944
239734,10,MidWest,0,0,1.305,1.117,1.578,497.381,3345.8676
243628,2,MidWest,0,1,1.917,0.742,1.954,2077.956,7815.5801
648764,11,East,1,0,1.051,1.309,1.021,7720.607,16133.2976
242601,7,South,1,0,1.371,1.08,1.307,94.532,1285.8966
291808,9,South,0,0,1.052,1.133,1.074,1374.865,5049.2237
270652,4,East,0,0,1.474,0.968,1.615,1892.683,8161.299
263391,1,West,0,0,1.39,1.304,2.094,197.72,1980.7172
230557,8,West,0,0,1.317,1.221,2.031,200.034,3442.6782
274719,1,South,0,0,1.465,1.107,1.577,1886.452,10317.7118
246406,4,East,0,1,1.398,1.165,1.8,3600.817,13711.9215
237824,3,West,0,1,1.749,1.324,1.814,592.849,2800.817
214465,10,East,1,0,1.091,1.032,1.215,7468.33,17731.8573
257135,5,West,0,0,1.783,1.576,2.542,1009.169,4619.3134
286395,4,South,0,0,1.179,0.703,2.038,204.908,3479.1946
290774,10,South,0,0,0.975,0.985,1.786,434.005,5760.8966
294373,12,South,0,0,1.372,0.94,1.768,182.64,1510.7703
656534,2,South,0,1,1.409,0.762,1.218,1659.881,5210.8511
262295,7,West,0,0,1.603,1.267,2.141,161.127,1591.8684
214844,10,South,0,1,1.823,1.356,1.29,3562.853,7495.9722
653480,4,South,0,0,1.319,1.151,1.417,409.312,2032.4761
1073521,4,East,0,1,1.474,1.165,1.496,2045.219,7414.0307
288998,8,MidWest,0,0,1.448,1.017,1.305,477.001,2898.7076
203985,10,South,1,0,0.946,0.848,1.632,67.126,2933.1837
239992,3,East,1,0,1.773,1.085,1.281,1783.934,5817.222
294613,2,South,0,0,1.279,1.302,1.72,2091.768,8011.5347
220690,7,East,1,0,1.208,1.089,1.661,941.921,7780.1699
236806,9,South,0,0,1.628,1.071,1.385,2817.301,7369.6632
1130103,4,MidWest,0,0,1.779,1.037,1.53,146.717,585.5493
218312,1,East,0,0,1.243,0.837,0.907,5290.435,10719.0863
240157,1,East,0,1,1.619,1.36,1.389,3883.84,6917.1484
279398,12,MidWest,0,1,1.386,1.05,1.684,771.032,7411.3729
219367,6,MidWest,0,1,1.504,1.184,1.854,156.314,1768.3052
239012,11,South,0,0,1.779,1.158,1.603,989.054,3186.5812
263568,7,South,0,0,1.486,1.061,1.383,218.19,2349.4622
260619,6,MidWest,0,0,1.42,0.883,1.404,302.879,2369.8715
273639,12,MidWest,0,0,1.238,1.09,1.25,1339.11,8709.6975
654104,5,West,0,0,1.43,0.981,2.063,1038.597,6856.6591
225411,3,South,0,1,1.638,1.258,2.205,474.382,1954.6296
286120,9,South,1,0,1.144,0.936,1.525,106.251,2464.9757
291548,9,West,0,0,1.378,0.923,1.351,602.154,1631.4926
287530,11,East,0,1,1.456,0.909,1.795,326.002,1224.8862
241553,4,South,0,0,1.362,1.083,1.869,161.167,1748.652
273637,5,South,0,0,1.758,0.959,2.123,143.358,1826.9905
245443,8,West,0,0,1.381,1.191,2.055,542.539,4283.833
286138,5,West,0,0,1.702,1.041,2.072,515.761,3177.7782
287504,10,MidWest,1,0,1.247,1.067,1.7,268.938,3890.0101
252570,8,MidWest,0,0,1.57,1.328,2.138,466.494,6478.6697
246859,2,West,0,0,1.286,0.867,1.492,2442.238,11402.178
654583,11,South,0,0,1.248,0.933,1.616,259.398,4055.6958
257136,12,MidWest,1,0,1.171,0.744,0.75,15131.268,28894.039
279469,5,MidWest,0,0,1.297,0.766,1.733,732.099,12573.5359
228037,2,MidWest,0,0,1.321,0.989,1.835,509.443,3583.0588
218116,3,South,0,0,1.326,1.114,1.687,177.821,915.1689
246179,1,East,0,0,1.329,1.064,1.603,1752.079,7387.186
226918,2,South,0,0,1.352,1.005,1.782,133.063,3421.9062
222140,6,East,0,1,1.698,1.372,2.138,140.227,473.9248
294886,5,West,0,0,1.027,1.357,2.145,269.19,3235.9152
200485,10,South,1,0,1.324,0.987,2.067,8.094,1501.569
257136,1,MidWest,1,0,1.216,1.088,1.616,2652.553,16607.4159
229057,4,South,1,0,1.333,0.988,2.455,88.045,2494.2377
256951,11,East,0,0,1.896,1.55,1.746,1928.046,4229.5972
647512,2,MidWest,0,1,1.172,0.931,1.334,3844.233,22118.2787
265557,10,South,0,0,0.755,0.938,1.632,91.97,5090.9434
264441,7,South,0,0,1.365,1.01,1.642,183.534,3527.8956
291900,4,South,0,1,1.605,1.335,1.905,874.661,2710.9018
285022,12,South,0,0,1.31,1.269,1.787,369.843,2788.8482
233744,4,East,0,1,1.897,1.481,2.031,1150.096,3473.5965
241977,5,East,0,1,1.646,1.24,1.764,1840.112,6281.0334
254904,12,East,1,0,1.468,1.183,1.52,3425.574,13454.1898
648761,7,West,0,1,1.385,0.998,2.136,460.78,4309.9552
287980,8,MidWest,0,0,1.292,0.892,1.701,50.532,2970.1479
293375,4,South,0,0,1.208,0.951,1.334,297.659,4168.4707
292788,5,South,0,0,1.675,1.309,2.241,505.557,2406.2975
200415,10,South,0,0,1.283,0.792,1.221,290.884,2506.4388
222140,10,East,0,1,1.333,1.303,1.163,844.657,1764.974
292921,3,South,0,0,1.3,1.259,1.902,474.817,3199.2441
243172,4,South,1,0,1.245,1.105,1.367,64.607,1316.1002
224116,6,East,0,0,1.617,1.365,1.777,486.324,1756.17
656987,11,MidWest,0,0,1.038,1.011,1.081,5634.576,17571.3581
200334,12,West,0,0,1.162,0.883,1.456,2816.051,28673.2312
223293,11,South,0,0,1.204,0.907,1.622,231.892,3687.5812
262021,10,South,0,0,1.145,1.028,1.93,36.625,3314.3381
250584,10,West,0,0,1.624,1.145,1.743,593.084,3155.3496
649502,6,MidWest,0,0,1.351,1.091,1.723,82.407,1065.3435
258982,6,South,0,0,1.448,1.193,1.427,78.063,669.3224
245894,1,East,0,1,1.456,1.133,1.192,10665.833,18478.0713
265605,6,West,0,1,1.849,1.286,2.165,132.02,1063.5013
277073,5,MidWest,0,0,1.357,1.193,2.035,79.282,3458.5218
290053,6,West,0,0,2.038,1.324,2.188,584.709,2450.7051
241514,7,West,0,0,1.676,1.511,2.18,752.631,4414.235
651189,11,South,0,0,1.405,1.202,1.332,607.887,1791.3287
280181,4,East,0,0,1.503,0.816,1.188,1127.228,2896.3602
242224,4,East,0,1,1.41,0.909,1.502,2548.739,9094.4894
226568,6,South,0,0,1.403,1.186,1.885,117.645,1993.6915
200578,10,East,0,0,1.076,0.87,1.219,2539.749,10109.9964
1130099,11,MidWest,0,1,1.705,1.148,1.726,1699.822,9122.8447
283639,10,East,0,1,1.382,1.137,1.632,12248.663,27263.5777
287980,3,MidWest,0,0,1.193,0.947,1.727,205.504,7802.6045
283490,9,South,1,0,1.531,1.065,1.704,481.608,1779.5994
673333,1,West,0,0,1.426,1.341,2.051,369.598,3476.5377
286714,12,South,0,1,1.32,1.025,1.762,190.441,4887.04
278194,11,West,0,0,1.108,1.163,1.543,749.226,6237.2388
649190,12,East,0,0,1.585,1.837,1.263,9177.253,16130.7016
261164,7,South,0,0,1.702,1.36,1.781,155.109,1726.9775
235735,11,South,1,0,1.166,0.88,0.991,787.097,4474.7348
260549,11,South,0,1,1.434,1.247,1.429,1949.481,7797.4894
254904,9,East,1,0,1.412,0.984,1.323,5095.925,10834.3275
230628,1,South,1,0,1.143,0.943,1.425,239.035,3574.9214
271861,3,South,0,0,1.209,0.911,1.561,2422.588,11152.1357
219796,3,East,0,0,1.392,1.287,1.209,1868.289,3963.026
651600,11,MidWest,0,0,1.278,0.96,1.412,628.759,7699.1517
648235,4,MidWest,0,0,1.293,1.165,1.425,3563.584,16319.0986
283481,9,East,0,0,1.771,1.412,1.193,1791.38,3722.2656
655063,12,South,0,0,1.672,1.271,1.683,672.273,2423.8494
652727,7,South,0,0,1.533,1.035,1.339,126.815,2418.811
273920,2,MidWest,0,1,1.266,1.144,1.267,1887.788,8732.5949
666206,6,South,0,0,1.271,1.038,1.575,320.252,3077.6021
649471,5,South,1,0,1.788,1.358,1.93,92.089,1780.4802
218003,9,East,0,0,1.431,1.259,1.155,1237.949,3843.7105
283432,8,East,1,0,1.249,0.999,1.536,553.722,4128.1106
210815,9,East,0,1,1.506,0.83,1.375,3136.67,5619.211
256069,7,West,0,0,1.388,1.394,1.589,281.127,2148.4757
233246,3,MidWest,0,1,1.271,1.1,1.515,2431.767,13585.1005
251374,3,East,1,0,1.151,1.126,1.184,5882.723,12243.0186
256432,4,West,0,0,1.687,0.949,1.419,697.439,2043.3343
935029,5,South,0,0,1.812,1.392,2.223,749.425,2916.6058
217804,3,East,0,0,1.213,0.837,1.217,3206.701,18586.9691
648368,7,MidWest,0,0,1.413,1.25,1.658,336.753,3155.0453
294613,7,South,0,0,1.436,1.408,1.718,388.072,1956.8913
252147,11,MidWest,0,0,1.147,0.966,1.653,1342.896,24589.1301
285993,3,West,0,0,1.75,1.506,2.024,1047.591,3831.6309
264242,8,East,1,0,1.184,1.132,1.823,611.849,5854.4519
293007,12,South,1,0,1.485,1.098,2.717,2.859,1603.8511
276604,5,West,0,0,1.577,1.349,2.198,620.662,3264.3494
534466,10,South,0,0,1.069,0.989,1.328,470.026,5480.649
227852,11,South,0,0,1.642,1.057,2.171,80.948,1401.5664
261765,7,South,0,1,1.868,1.327,1.894,226.677,1363.5512
273755,2,West,0,0,1.196,1.284,1.244,2366.743,6452.799
410047,5,West,0,0,1.478,1.341,2.29,348.122,3429.0773
217804,2,East,0,0,1.082,0.882,1.222,4615.813,16087.2377
247795,9,MidWest,0,1,1.575,1.785,1.074,1066.293,2891.9282
652135,2,East,1,0,1.217,1.324,1.486,4471.009,12885.8462
6001821,6,MidWest,0,0,1.555,0.959,2.028,294.097,6953.9612
659827,3,MidWest,0,0,1.384,1.265,1.487,1656.301,8552.7242
211301,11,East,1,0,1.052,0.867,0.969,1597.758,7659.6178
283781,6,West,0,0,1.499,1.054,1.524,336.773,2703.5511
282072,10,MidWest,0,0,1.194,0.957,1.512,103.97,2100.2788
932399,9,South,0,0,1.676,1.693,1.541,1153.444,3995.4571
267597,2,West,0,0,1.249,1.044,1.09,1588.289,5455.9587
645054,3,South,1,0,1.133,0.901,1.589,105.702,2908.0485
284189,7,East,0,0,1.721,1.149,2.079,365.536,2794.9385
240337,9,MidWest,0,1,1.665,1.266,1.518,333.432,2118.7387
273989,6,South,0,1,1.142,0.912,1.638,118.22,1854.475
689934,9,MidWest,0,0,1.099,0.933,0.953,8284.07,21361.8111
287504,2,MidWest,1,0,1.263,1.057,1.703,242.782,3564.1891
935027,11,West,0,0,1.483,1.24,1.785,2343.399,8407.8568
223294,3,South,1,0,1.229,0.996,1.881,185.102,3478.921
233644,4,South,0,0,1.563,1.151,1.859,705.596,1729.2311
228771,10,MidWest,0,0,1.55,1.231,1.927,1109.209,8751.4189
684049,2,South,1,0,1.322,0.97,1.426,612.286,3973.8621
250094,1,South,0,0,1.359,0.91,1.521,2838.783,12892.3459
684023,9,East,0,0,1.492,1.224,1.068,8129.232,12578.7217
657577,6,East,0,0,1.273,0.967,1.578,56.65,914.1984
257997,6,South,0,0,1.451,1.151,1.737,155.314,2150.6398
260727,7,South,0,0,1.482,1.038,2.075,71.757,1329.3217
284933,11,East,0,1,1.036,0.83,1.14,6452.175,15559.704
290365,1,East,0,1,1.265,1.146,1.718,7568.267,14381.9203
273920,6,MidWest,0,1,1.377,1.285,1.88,384.128,4512.6473
267651,1,South,0,0,1.47,1.045,1.123,3047.594,6020.0653
231874,7,South,0,0,1.513,1.333,2.076,67.251,1939.797
